station_code,total_packages,latitude,longitude
XRJ4,10,-22.250781721765012,-43.072893736092325
DBS5,10,-15.62683353096935,-47.696494396496455
DSP2,10,-23.373763764914212,-46.45220447793465
DRJ3,10,-22.95192431878785,-43.369149597464
DSP5,10,-23.13591812318561,-47.15150928928828
DGO2,10,-16.632441228314285,-49.473193007998724
DBS5,10,-15.948910471796859,-47.97993510146575
DBS5,10,-15.982482073658437,-48.00199499470871
DBS5,10,-16.049586713071015,-48.04611609064419
DPB3,10,-7.15451682358718,-34.93864778966674
DBH5,12,-19.93701672790648,-43.89735980270531
XGA2,10,-16.404628058129735,-49.235182892702014
XCS1,10,-29.13780887502116,-51.11543537680166
XRJ4,9,-22.36946898819763,-43.14017661088943
DRJ3,9,-23.002266605901106,-43.520975113972334
DSA8,9,-12.813350260045027,-38.29037763975541
DRS5,9,-29.740310414280014,-51.1820911263686
DCE3,9,-4.108304392705548,-38.45883182897265
XSP9,9,-22.74946856419615,-47.524302230479215
XGA2,9,-16.086162830646355,-48.48961164012908
DPR2,9,-25.537538847259643,-49.32122931839054
XBA1,9,-12.219634044146176,-38.87257628013321
XSP7,9,-23.25753844593751,-47.09101703446962
DSP5,9,-23.03358238384903,-47.25529724363464
DES2,9,-20.369180636867142,-40.41468975030453
DSP2,9,-23.39527923444829,-46.45283123841773
DRS5,9,-29.99986604679313,-51.10737289949729
DBR9,9,-23.447594818974796,-46.94694877803752
XGA2,9,-16.096634501154192,-48.51097412216645
DCE3,9,-3.892346644464499,-38.41403200468672
DSA8,9,-12.813536788108784,-38.248171364407696
DRS5,9,-29.798640439133116,-51.184441789309595
XSP7,9,-23.16215946407894,-46.831440909710736
DGO2,9,-16.580953456677015,-49.36663595176177
DGO2,9,-16.57287534435804,-49.30339572577285
DRS5,9,-30.12745672232531,-51.091216697830994
DPR2,9,-25.555534509828398,-49.36446214831599
XBA1,9,-12.183365031044465,-38.97759390528778
XSP7,9,-23.140597019740927,-46.830802074755894
DPE4,9,-8.132614790542577,-35.113862857828636
XSJ1,9,-23.264981372710977,-45.97744422610883
DPR2,9,-25.518834010346218,-49.128758369945025
DSP2,9,-23.42251828564848,-46.32502777367197
XSJ1,9,-23.11570421318634,-45.9303310006155
DGO2,9,-16.71885050388631,-49.13984891075615
DPR2,9,-25.304690293414268,-49.206669343320996
DBS5,9,-15.881728858028184,-47.93581665706428
DSP5,9,-23.16294571995134,-47.25921254116916
DSA8,9,-12.9661980633016,-38.35594070186451
DPR2,9,-25.68594490707433,-49.28374760660076
DBS5,9,-15.861506326079034,-48.12493926774108
DBS5,9,-15.770277825670732,-47.84824934057846
DCE3,9,-3.9151596976608114,-38.49777534836918
DRS5,9,-29.681127175217064,-51.073261207177175
DES2,9,-20.035626187632868,-40.19438677574439
DPE4,9,-8.299802744423173,-34.94948287690171
DGO2,9,-16.67008980551658,-49.411403570203035
XPB1,9,-7.257877662326697,-35.83190417040103
DSP5,8,-23.061490870437396,-47.12789059428253
DES2,8,-20.6584535941882,-40.463009303016996
XSP9,8,-22.491589805641276,-47.47376977613247
DRS5,8,-29.95751481718078,-51.148266262729564
XRJ4,8,-22.421460755677323,-43.24890043371499
XCS1,8,-29.210065536979126,-51.30965963812502
XRJ4,8,-22.541954292811393,-43.230267194283776
XSP9,8,-22.467717535729644,-47.515715955658905
XCP1,8,-22.69530455735977,-47.30916565784635
XRJ4,8,-22.412111471165286,-43.18418212866032
XSP7,8,-23.016837084835828,-46.93409955297201
XCS1,8,-29.11714066271219,-51.008244196216225
DSP5,8,-22.765099593776217,-46.990764724479334
DPR2,8,-25.534719706147683,-49.3637400419522
DPR2,8,-25.590333559929146,-49.15253607578044
DSA8,8,-12.778453518569226,-38.18435999591837
DCE3,8,-4.009543506438771,-38.62430441532544
DCE3,8,-3.889834465081025,-38.58084105800681
DSA8,8,-12.742634918180148,-38.28934780456337
DPR2,8,-25.507036336671433,-49.149674277140946
DSP2,8,-23.412707302759234,-46.30330743214679
DSP2,8,-23.408989479356975,-46.624627431106624
DPE4,8,-8.275767112426736,-35.073743374694914
XSP7,8,-23.195018881781195,-47.04636317959645
XCS1,8,-29.21444760881729,-51.373577884358646
DBS5,8,-15.743413542833142,-47.93181596886488
DBR9,8,-23.57079502477123,-46.84358686832379
XPB1,8,-7.209305732143704,-35.95612878234905
DPR2,8,-25.64996666070685,-49.19723273635604
DGO2,8,-16.637774281141446,-49.158361258351334
XRJ4,8,-22.423541974313203,-43.16295342463844
DSP5,8,-23.270597202817193,-47.26247648152653
DCE3,8,-4.192228414441298,-38.48089773106233
DCE3,8,-3.744798529620452,-38.62045060453819
XBA1,8,-12.302237835771335,-38.894961613952766
DSA8,8,-12.647004180890145,-38.541233135973165
DSP5,8,-23.275971059589946,-47.36951418453523
XCP1,8,-22.882409261321264,-47.25073136827778
DCE3,8,-3.9385978432378055,-38.539828430918185
DRJ3,8,-22.95513076854236,-43.24013114461288
XSJ1,8,-23.215506577812494,-45.868801137297126
XCP1,8,-22.786141499751885,-47.2264663436065
DGO2,8,-16.773947817301796,-49.39365425720935
DPR2,8,-25.442889546061622,-49.48831888997805
XPB1,8,-7.233235472860193,-35.956389212989365
DRS5,8,-29.70060209442276,-51.074041322839086
DGO2,8,-16.766734228331206,-49.09928529266497
XPB1,8,-7.185124239546124,-35.99745860800854
DSP4,8,-23.767972409788893,-46.528038983681434
XRJ4,7,-22.34864236142773,-43.096689818171285
DPR2,7,-25.299129866545876,-49.29169290213372
DPR2,7,-25.35896272264658,-49.336355336095245
DRS5,7,-30.011344546609614,-51.08653006915372
DPR2,7,-25.50250945189984,-49.53297292004895
DPR2,7,-25.490662972178026,-49.55384391408423
DSA8,7,-12.79014977151126,-38.20562870689222
DMG2,11,-20.059503017903523,-43.921719815514315
DGO2,7,-16.6883938325658,-49.49593274421012
DGO2,7,-16.66282987242326,-49.1171024372457
XSP7,7,-23.187734661260848,-46.74658619233585
DRS5,7,-29.63501819663891,-51.15657152760349
DPR2,7,-25.530627889574404,-49.10783981523916
DPR2,7,-25.539664835104947,-49.12947310755037
DPR2,7,-25.461790414114358,-49.041508180373505
DPR2,7,-25.445738789380453,-49.445838248307865
XSP9,7,-22.659287143547267,-47.79885357994351
DSP5,7,-22.83208170195895,-46.94999585529895
XCS1,7,-29.220826029836967,-51.18254203091652
DGO2,7,-16.562557153874103,-49.28207558840579
DES2,7,-20.136142023848343,-40.21764649141911
XGA2,7,-16.394280861337386,-49.21386281519309
DBR9,7,-23.656567697884615,-46.84614587346619
XSP7,7,-23.197091330543202,-47.003645492492815
DRS5,7,-29.92232164103966,-51.104247024426535
DBS5,7,-15.971936990965194,-47.98060349068221
DGO2,7,-16.657542342665113,-49.43200269915225
DRS5,7,-29.99197041975842,-51.085749142044016
DGO2,7,-16.673156239834032,-49.13843834894712
XPB1,7,-7.305491281596967,-35.87399482836149
DSP5,7,-23.22541079450354,-47.30385633397907
DBR9,7,-23.59367750007814,-47.03694779509427
DSP2,7,-23.48128553865769,-46.45533869940781
DSP5,7,-23.1489608009453,-47.3229051044722
XRJ2,7,-22.96317186254257,-42.89602077898481
XSP7,7,-23.112925467979665,-46.95835014856229
DGO2,7,-16.799882077975415,-49.12133065055243
DBS5,7,-15.773206052825579,-48.03807265479388
DSP2,7,-23.385483577647257,-46.43111697806207
DSP5,7,-23.14564133928095,-47.173182012468175
XCS1,7,-29.129753233738107,-51.093845417553155
DBR9,7,-23.607521793251777,-46.973148548389126
XCS1,7,-29.052065973802108,-51.1970775427313
XCS1,7,-29.20205872327827,-51.288086823718686
XCS1,7,-29.09139466431549,-51.19864360551851
DPR2,7,-25.57297028098042,-49.258526120399196
XRJ4,7,-22.44639072956216,-43.12049283085105
DPE4,7,-8.085093581383287,-35.03040947953915
DES2,7,-20.71351049430615,-40.5283426974538
DSP2,7,-23.342478006078636,-46.66550564691729
DBH5,7,-20.103016157342378,-43.96558950265566
DES2,7,-20.724440585709356,-40.54998185468861
XSP9,7,-22.78611950610835,-47.6534629174725
XSJ1,6,-23.327836357395576,-46.022123744502196
XSP7,6,-23.164173305889747,-46.78869820458726
XSJ1,6,-23.154251630422923,-45.78127506644888
DBR9,6,-23.64621589383478,-47.05993542552787
DGO2,6,-16.83437354271871,-49.33253704715817
DES2,6,-20.235913688701377,-40.32653574256425
DSP2,6,-23.23874347282872,-46.57679617620768
XCS1,6,-29.01271235323225,-51.195511682921314
XRJ2,6,-22.916841913063912,-43.024047284098046
DBS5,6,-15.945036221203198,-48.064150413945164
XSP9,6,-22.72243138519353,-47.41674779633542
DPR2,6,-25.32834087598549,-49.16486106059479
DSP5,6,-23.022493030040327,-47.041197787742796
XSJ1,6,-23.29999585724639,-45.91408656687495
DPR2,6,-25.23364876711471,-49.332030072683175
XPB1,6,-7.294100552715457,-35.76993416670992
DCE3,6,-3.7090202061356954,-38.59907455025747
XSP7,6,-23.28938735024647,-46.87802035545468
DBR9,6,-23.414333476325705,-46.96735517025542
XPB1,6,-7.185622151739642,-35.914284454091984
XSP7,6,-23.122681252505167,-46.980031568999955
DBR9,6,-23.422503436139632,-46.79635093310901
DBR9,6,-23.700815598486738,-47.040178091407476
XBA1,6,-12.290570316499,-38.87366560828845
DCE3,6,-3.8442217992809673,-38.41334553279771
DRS5,6,-30.080895801362406,-51.06802530353384
XSP7,6,-23.148337651864306,-46.89522425160919
DRS5,6,-29.888490868730358,-51.27321450800631
DPR2,6,-25.51389903672015,-49.363017982921356
XSP7,6,-23.226287046158237,-47.068689740477424
DPR2,6,-25.448576232137405,-49.40334930013969
XCS1,6,-29.157454113544258,-51.11621602506543
DPB3,6,-7.166379020573571,-34.95947045013801
DGO2,6,-16.578709283335375,-49.408549368505696
XSP9,6,-22.419930968626847,-47.59958165677969
DSP2,6,-23.387397735406566,-46.388311462863506
XSP7,6,-23.105204682815703,-46.89394251934014
XCS1,6,-29.20476467609391,-51.13936754967582
DES2,6,-20.20256456904568,-40.304504052673536
DGO2,6,-16.611857916819233,-49.43057426678153
DBH5,6,-20.051293823957543,-43.814475428595614
XSP9,5,-22.386254243599563,-47.61987902736632
XSP9,5,-22.783892634375626,-47.69606331179693
DPR2,5,-25.25734419849214,-49.290253889726515
DPR2,5,-25.420070847221822,-49.04008445336886
DGO2,5,-16.622151541007078,-49.45188432144684
DGO2,5,-16.640453115684473,-49.536393330108154
DPR2,5,-25.575761712232065,-49.21599304259331
XSP7,5,-23.130821347441792,-46.80911303826553
XSP7,5,-23.15238702666505,-46.809751160126794
DSP2,5,-23.412912268641985,-46.53905303011563
DPR2,5,-25.581308869082353,-49.13090272361581
XSP7,5,-23.12880329011907,-46.85185094308888
XSP9,5,-22.737554825904635,-47.54528057138451
XSP7,5,-23.077479985180744,-47.02145733310659
XSP7,5,-23.165799257844785,-46.98131890943809
XSP7,5,-23.132432338821072,-47.001712284142315
XSP7,5,-23.142178724220443,-47.023392287815355
DRJ3,5,-22.85953582935658,-43.58202322251737
XSP7,5,-23.14774564792073,-47.13048430435939
DPR2,5,-25.602780873039894,-49.28086892879938
DPR2,5,-25.439569540927263,-49.38174045350241
DRS5,5,-29.63859479020934,-51.114141406185944
XCP1,5,-22.735171389237717,-47.16084191412042
DPB3,5,-7.214452569275018,-34.87708807917941
DPB3,5,-7.226609522242149,-34.81509215188808
DRS5,5,-30.08446904372152,-51.02554089394141
DSP4,5,-23.785440589504574,-46.61429691007215
XPB1,5,-7.19746407314774,-35.935205465028105
XRJ4,5,-22.444331806964367,-43.20644556025697
XRJ2,5,-22.884771523133832,-43.001773934013706
DRS5,5,-30.17458874256062,-51.22095889823489
DPE4,5,-8.335522024916186,-34.970567026769444
DRS5,5,-30.003447238576708,-51.06490376361853
DBR9,5,-23.624785969812805,-47.05928869775599
DBR9,5,-23.677298534886766,-47.08227781951656
DBR9,5,-23.712568448795686,-47.019125068293896
XSJ1,5,-23.22892670280864,-45.80482128467543
DRJ3,5,-22.857974792361492,-43.21629267016464
DBR9,5,-23.642776427686297,-46.90997645547079
DBR9,5,-23.650391171612416,-46.97443643754812
XSP7,5,-23.31999087256241,-47.13567379480552
DBR9,5,-23.434258491341975,-46.77528788556335
DBR9,5,-23.59783636135674,-46.95145005256192
DRJ3,5,-22.898214472274518,-43.34633978697561
DCE3,5,-3.8663999574016708,-38.53878583900772
XCP1,5,-22.7916514490552,-47.3334335533112
DSP5,5,-23.143525753677295,-47.215873887481486
DGO2,5,-16.965414328450596,-49.23155890780216
DCE3,5,-3.8682840945766808,-38.41368875717855
DES2,5,-20.091716803461658,-40.17402109309243
DSP5,5,-23.407106399824336,-47.33076482244949
DSP5,5,-23.373799779298967,-47.35112585552636
DSA8,5,-13.024568611363131,-38.4623851132613
DBH5,5,-20.035927354000588,-43.96396496078677
DCE3,5,-4.084238864300928,-38.458486952348174
DMG2,8,-20.10422484251391,-43.922800017727866
DCE3,5,-3.9743840421118914,-38.56120569895662
DSP5,5,-23.04754916425968,-47.191601526553214
DRS5,5,-29.940937535113026,-50.99845718141247
DES2,5,-20.53654626280549,-40.39642956907243
DRS5,5,-29.872013872369784,-51.1235203466618
DSA8,5,-12.801844196608675,-38.226899164938125
DSP5,5,-23.071228587240444,-47.14956194363147
XCS1,5,-29.07173343615795,-51.19786054875042
XCS1,5,-29.08334550628762,-51.17706386741734
DPB3,5,-7.1423289880020615,-35.00066839223631
DBS5,5,-15.83264207354011,-47.74457361540576
DBS5,5,-15.749100765745332,-47.80546035224347
DBS5,5,-15.924841897844923,-47.74721728436844
XCS1,5,-29.213665096549665,-51.267297384583024
DBH5,4,-20.125369345408526,-43.96613108977356
DPR2,4,-25.28379771677841,-49.20595246509318
DPR2,4,-25.325577035417876,-49.207386268589545
DPR2,4,-25.69432281618447,-49.15611438152248
XSP9,4,-22.65848835031351,-47.60687548683112
XSP9,4,-22.51759399960285,-47.389194756610664
XSP7,4,-23.2463250755642,-46.87673945052131
XSP7,4,-23.053831231070156,-47.0635183222048
DSP4,4,-23.666631077713003,-46.63221915355133
DPR2,4,-25.41872318424814,-49.38101794609062
DPR2,4,-25.590974948649695,-49.301771275005855
DSP2,4,-23.38748314924348,-46.623995062137375
DSP4,4,-23.676355125976418,-46.65393463329189
DBR9,4,-23.62543204721736,-46.82380061003601
DPR2,4,-25.652744771087622,-49.15468291820245
XSP7,4,-23.08362995232472,-46.89330171723623
XSP7,4,-23.0640761674629,-46.84993268312063
XSP7,4,-23.095433369666168,-46.8722576272405
DBR9,4,-23.644829028694943,-46.86721083814703
DPR2,4,-25.61114317879125,-49.15325164291925
DES2,4,-20.74667081537421,-40.550407687414754
DPR2,4,-25.60895921638155,-49.34501096806605
DSP2,4,-23.391191587891974,-46.30268553490116
DGO2,4,-16.570644118705914,-49.345320482310655
DBR9,4,-23.655877499216,-47.08163033733503
XRJ4,4,-22.34762511131497,-43.13966099913588
XRJ4,4,-22.403747071025677,-43.076487373099546
DRJ3,4,-22.8661854474511,-43.324055677213074
DES2,4,-20.459062799159543,-40.330715076961916
XSJ1,4,-23.250498717853933,-45.80542670150238
DBR9,4,-23.498175637208575,-47.012672238376965
DRJ3,4,-22.878640367013162,-43.25981462509757
DPR2,4,-25.24549834390523,-49.31114332625696
DGO2,4,-16.50649621147639,-49.25933645621779
DPR2,4,-25.43104155043195,-49.50919283000943
DBR9,4,-23.48848003766392,-46.990979428994066
DPR2,4,-25.433896008859136,-49.46671701771496
DPR2,4,-25.463723744464403,-49.4890447703278
DBS5,4,-16.051530819567777,-48.004002475728335
DRS5,4,-30.146786641589017,-51.09199798032388
DSP2,4,-23.3327067900882,-46.643802232793504
DPB3,4,-7.226465401801489,-34.856495332202094
DSP2,4,-23.322930871133156,-46.622098208546355
XGA2,4,-16.41769313663585,-48.98345746674647
XGA2,4,-16.27194687338759,-48.91594544264173
DGO2,4,-16.841094335553368,-49.20668264262606
XGA2,4,-16.440062629101238,-49.21527744905975
DRS5,4,-30.069429053670678,-51.088873155031735
DRS5,4,-30.042184148163773,-51.06646443211397
DRS5,4,-30.077309493584742,-51.110499587105515
DBS5,4,-15.955574506639238,-48.08553594577266
DBS5,4,-15.94308723909386,-48.10624812665377
DRS5,4,-30.050073864913703,-51.088092075642905
DRS5,4,-30.022818849745715,-51.06568407250302
DPE4,4,-7.930006056936262,-35.049662596284506
XRJ4,4,-22.293501763495982,-43.11688851739689
DPE4,4,-8.14409420706172,-35.30082696390378
XRJ2,4,-22.939532969408543,-42.981545111348865
XRJ2,4,-22.90746485066166,-42.959272572992276
DPE4,4,-8.132109655910515,-35.321477266998144
DGO2,4,-16.539692598542917,-49.28136606145222
DBR9,4,-23.518157981968827,-46.82060574317785
DPE4,4,-8.180551784497153,-34.989835072364265
DBR9,4,-23.443994930607026,-46.79698893695071
DRJ3,4,-22.83729180929447,-43.17277221848304
XRJ4,4,-22.422507037806536,-43.20592764405525
DPE4,4,-7.858736268054954,-34.92457382469564
DRS5,4,-29.72878357853344,-51.202911281125964
XCS1,4,-29.111049656599263,-51.19942671304019
DMG2,5,-20.205378957762104,-43.9038322073454
DRS5,4,-29.93381018472374,-51.08340666519869
DRS5,4,-29.89500516302931,-51.08184526765835
XBA1,4,-12.337847973888445,-38.874391950727485
XCP1,4,-22.742850060366067,-47.22516395871722
DRS5,4,-29.96179362168538,-51.212324067896674
DCE3,4,-3.999076806735388,-38.519841716018554
DCE3,4,-3.950944544497581,-38.51914793438553
DRS5,4,-29.91441082612278,-51.082625941062645
DBS5,4,-15.73662353062932,-47.82619197208788
XCP1,4,-22.774264864105792,-47.247471328056676
DSP5,4,-22.98906969206227,-47.06157974980708
DSP5,4,-23.01066234970433,-47.062225897622824
DSP2,4,-23.305316082744902,-46.53590551189618
DSA8,4,-12.754883081174938,-38.18402037008111
DMG2,5,-20.026548655939518,-43.89951668782752
DCE3,4,-4.144095332654943,-38.48020641727189
DSP5,4,-22.963855647925048,-46.911137028816434
DSP5,4,-22.739329289444086,-47.075492964623315
DSA8,4,-12.836107122484895,-38.45959105352117
DCE3,4,-4.096579779905083,-38.43780450124677
DSA8,4,-12.91825537501039,-38.524162943911165
DSP5,4,-23.27813302507984,-47.32683418045803
DSP5,4,-23.18019528761524,-47.34522489735935
DSP5,4,-23.34479845415259,-47.2861091836247
DSP5,4,-23.018330552554865,-47.126593997914874
DES2,4,-20.046662242196216,-40.215990854989485
DGO2,4,-16.810191058025804,-49.1426705827352
DGO2,4,-16.764528793197492,-49.1412596553409
DGO2,4,-16.705469340404026,-49.39151484365208
DPR2,4,-25.497997317786137,-49.12804367928539
DBH5,4,-20.058295156413063,-43.96450643816588
XSP9,3,-22.47203789492239,-47.43049973908111
DPR2,3,-25.53337442730265,-49.06528201972283
DRS5,3,-29.927277871563287,-51.27478750489896
DRS5,3,-29.73596283731817,-51.11804840984453
DSP2,3,-23.375683225618346,-46.40940216814823
DSP4,3,-23.810788374405696,-46.529298281483364
XSP7,3,-23.08565736908094,-46.85057206050575
DPR2,3,-25.65054316313934,-49.34645423558542
XSP7,3,-23.11700584280655,-46.87289775974335
XSP9,3,-22.683183002873648,-47.75694482751504
DPR2,3,-25.62692307115091,-49.388245151370754
DPR2,3,-25.6297541297101,-49.345732578166476
DES2,3,-20.54750987659369,-40.41805802440128
DRS5,3,-29.822365662284895,-51.2492548711618
XCS1,3,-29.27686974223183,-51.33359255245094
DRS5,3,-29.80581592683198,-51.09955973467614
DPB3,3,-7.202437509685001,-34.8976819696888
XCS1,3,-29.228848563999065,-51.20412642425571
DRS5,3,-30.08877792704473,-51.089654285189575
DSP4,3,-23.7796566738819,-46.5069438378348
XCP1,3,-22.91588530929947,-47.23037453642391
DSP5,3,-23.155359841519463,-47.19485397553961
XGA2,3,-16.407316605967043,-48.9621181043145
XGA2,3,-16.336434860033645,-49.0019925611924
DRS5,3,-30.073008193609542,-51.04639444695416
XGA2,3,-16.5196341057138,-49.007599342042454
DBS5,3,-15.752073781500421,-47.995306232167486
DRS5,3,-29.995544453036228,-51.0432755845247
DRS5,3,-29.96110645834073,-51.105809860413366
DRS5,3,-29.953203237447543,-51.08418744007117
DBS5,3,-15.917245054278201,-47.915756867605225
DRS5,3,-30.01491985872656,-51.04405522408768
DSA8,3,-12.859674724444343,-38.45994022758594
DMG2,5,-20.03713480325915,-43.92117976914118
DSP5,3,-22.786751044999825,-46.99140835583712
DSP5,3,-22.788793085501624,-46.948711220918234
DSP5,3,-22.80839706143607,-46.99205203001685
DBS5,3,-15.884540600912347,-48.12561213004338
DRS5,3,-30.197523145216934,-51.17928706554868
XSP7,3,-23.19293511701281,-47.08907517025133
DSP4,3,-23.721196685112464,-46.612399798102224
DES2,3,-20.636204192530492,-40.462586544037485
DSP4,3,-23.635459613319455,-46.60987090689285
DRJ3,3,-22.91323106855956,-43.604846998711004
XSP7,3,-23.18528371553066,-47.02468247225879
DES2,3,-20.102749860984947,-40.19562620048136
DRS5,3,-30.163115238647165,-51.241790017164455
DPE4,3,-7.965739981428205,-35.07074978424657
DPE4,3,-7.9658385864677825,-35.02926556444243
DRS5,3,-30.057958101525536,-51.109717839011765
DSA8,3,-12.766014068141711,-38.33189838384693
DCE3,3,-4.120644861236795,-38.43814867905076
DCE3,3,-4.05955391891101,-38.49985250268629
DSP5,3,-22.887180941101807,-46.93024812127357
DBR9,3,-23.404618579411306,-46.945663085133916
DRJ3,3,-22.86981932612065,-43.60378350025564
XSP7,3,-23.10879991737834,-47.04378013997588
DGO2,3,-16.625243323314276,-49.178986797717286
DSP5,3,-23.41892536428335,-47.309745732448846
DSP5,3,-23.29964241952949,-47.32748917868194
DSP5,3,-23.223257147161497,-47.3465359166508
DPE4,3,-7.90614879362492,-35.049433168236526
XRJ4,3,-22.401711623108625,-43.16243699780612
XRJ4,3,-22.324747504471485,-43.182113794331876
DMG2,5,-20.09244325701568,-43.94392461832338
XSP7,3,-23.267252929423872,-47.11269697052679
DBR9,3,-23.512017479898898,-46.94887763862835
DSP4,3,-23.71721302093467,-46.69799881204775
DBR9,3,-23.55904708542072,-46.864649148784416
XSP7,3,-23.22274621490436,-46.91883494221524
DRJ3,3,-22.9611279974018,-43.4339164742237
DCE3,3,-3.962036156836832,-38.5818879797078
DSP5,3,-22.753247393547586,-47.01178835107035
DSP5,3,-22.873302460673898,-46.99398330952879
DSP5,3,-22.983420162423815,-46.954493422535094
DSA8,3,-12.742438422948208,-38.331553672758034
DCE3,3,-3.9861038402545907,-38.5822370006275
DSP2,3,-23.293574924088492,-46.55698253710342
DGO2,3,-16.818273944876694,-49.20597514723641
DPE4,3,-8.037206158559126,-35.11293612294258
DMG2,5,-20.015958533463863,-43.87785378356845
DRS5,3,-29.94171720260971,-51.10502841703514
DRS5,3,-29.658851090641264,-51.22137434846674
XCP1,3,-22.795904619815904,-47.24812324951
XCS1,3,-29.016265729172634,-51.153137203748074
DBS5,3,-15.933527549483426,-47.81076311833957
DGO2,3,-16.738583449563727,-49.41354470570406
XSP9,3,-22.673479876872793,-47.73531956546281
XSP9,3,-22.71371670590996,-47.58723056566064
DBH5,3,-19.95940697964222,-43.89789896934086
DBH5,3,-19.960597675279352,-43.85511548373045
XSP9,3,-22.63017207529124,-47.733984774192706
DCE3,3,-3.732444706706507,-38.641127843518035
XSP9,3,-22.762267331872934,-47.695397032153785
XSP9,2,-22.578362503738866,-47.47640563954875
DCE3,2,-3.6472430014157506,-38.702454593779315
XSP9,2,-22.618223075485087,-47.754940604270494
XSP9,2,-22.441644874861158,-47.60024451280296
DPR2,2,-25.236442623934355,-49.289534454280336
DPR2,2,-25.48895321438247,-49.1064117646325
DPR2,2,-25.295627142272306,-49.18505029385181
XCP1,2,-22.848919761443877,-47.27108476215607
XCP1,2,-22.6974262780763,-47.266516665184795
DBS5,2,-15.935419586884548,-47.76862115263022
DRS5,2,-29.884224356385523,-51.20918565782226
DBS5,2,-15.637449863121681,-47.71789182157797
DBS5,2,-15.671148043673378,-47.73994885984315
DBS5,2,-15.66927713518815,-47.782078713691064
DPR2,2,-25.509793485413404,-49.10712576648153
XSJ1,2,-23.137301527748942,-45.93094043261667
XSJ1,2,-23.27031149013178,-45.84889180226238
DCE3,2,-3.7441570668554376,-38.66215687637341
DCE3,2,-3.696023138549022,-38.661453652593266
DCE3,2,-3.6719566414868567,-38.661102076212735
DCE3,2,-3.6348848199966834,-38.7231310864919
DBR9,2,-23.486961237782705,-46.79826507229474
DRJ3,2,-22.88351049635632,-43.49656903098391
DES2,2,-20.268553985837872,-40.43420534899292
DSP2,2,-23.502773201697103,-46.45596566944003
DSP2,2,-23.281829978132425,-46.57805758627954
XSJ1,2,-23.30447758588908,-46.0643511813756
DSA8,2,-12.860090813283009,-38.375494529228455
DMG2,2,-19.802573810978842,-43.894125567670535
DGO2,2,-16.84465177162101,-49.35386186072383
DGO2,2,-16.854926036327686,-49.37518533163219
DSP5,2,-22.961816767296952,-46.95385078462053
XSJ1,2,-23.347562481170904,-46.065579246028015
DBR9,2,-23.68148828509842,-46.99678037483785
DRJ3,2,-22.782445321791254,-43.19297883583363
DPE4,2,-8.097059482626673,-35.00978057445489
DPE4,2,-8.144749860900772,-35.01023683423381
DPE4,2,-8.120984103930693,-34.968526108022736
XSJ1,2,-23.337701749936606,-46.0438517146364
XSJ1,2,-23.109309328232886,-45.822917307106
XSJ1,2,-23.094101392938708,-45.929721609482854
XSJ1,2,-23.139073597005794,-45.88809804149345
XSJ1,2,-23.18750531721476,-45.76075222447327
DRJ3,2,-22.824866440622163,-43.23701483419978
DPE4,2,-7.918321580460992,-34.94586725257284
DSP5,2,-22.772842798631522,-47.05512063475896
DCE3,2,-3.941093077467413,-38.37302269160293
DCE3,2,-3.9978236636153723,-38.60326990791226
DBR9,2,-23.59576267617084,-46.99420174732581
DRJ3,2,-22.944807164617885,-43.218367369837374
DRJ3,2,-23.0364574911967,-43.457261232455664
DPE4,2,-7.882589527659012,-34.924798933019225
DPE4,2,-8.049364294231873,-35.009324376724024
DGO2,2,-16.955135769928876,-49.210220806919125
DSP5,2,-22.942245787294205,-46.910495813669876
DBR9,2,-23.480842264266993,-46.92653901126431
DSP2,2,-23.426576890829477,-46.47517246308858
DGO2,2,-16.575098551659362,-49.26146303392018
DES2,2,-20.12480530500024,-40.23884010467961
DSP2,2,-23.363994513129192,-46.66613932031811
DSP2,2,-23.42072578793846,-46.603551634337855
DPR2,2,-25.428175310515982,-49.55166027010977
DPR2,2,-25.410199261207662,-49.508466361602636
DPR2,2,-25.349930002171998,-49.3147444036223
DPE4,2,-8.049181576691709,-35.0923028191559
XRJ4,2,-22.371492540223056,-43.054230031792315
DSA8,2,-12.871771294030436,-38.39677802022225
XRJ4,2,-22.381910966532622,-43.07597389149802
XRJ4,2,-22.336188341931535,-43.160887928222444
XRJ4,2,-22.43289831928156,-43.2276735377363
DPE4,2,-7.954053191118496,-34.966939590144115
XRJ4,2,-22.30493814225847,-43.09566160948885
XRJ4,2,-22.261212504494555,-43.0946335408124
XRJ4,2,-22.2726499808195,-43.07340700793888
XRJ4,2,-22.30392127201343,-43.13862988092542
XSP7,2,-23.204749336056235,-47.068043162654845
DSP5,2,-23.264129872763075,-47.39052341079804
DSP5,2,-22.939601431242032,-47.18835015814631
DBR9,2,-23.72083844703278,-46.848065575367336
XSP7,2,-23.277604335187785,-46.899070473201576
DBR9,2,-23.523780548591446,-46.9278236217374
DBR9,2,-23.469074602959033,-46.94759168873228
DPR2,2,-25.45473381284123,-49.467442214601455
DSA8,2,-12.683587593025493,-38.309590391341004
DBR9,2,-23.648309287446686,-47.01718876801544
XRJ2,2,-22.940508997026434,-42.9385296074027
XRJ2,2,-22.918805239128606,-42.93802037489873
DSP2,2,-23.279868318614536,-46.62083385054225
DES2,2,-20.402103788362595,-40.47956403125838
XRJ2,2,-22.951842528277922,-42.9172756924189
DRS5,2,-30.201137350675786,-51.13681969920556
